"Despesa_Sap","Despesa_Tm1"
"Mar - PB1232.33 - ANALISE NEGOCIOS AUTOMACAO - ALTA","PB1232.5 - [UTE] PLS Ute Digital Brasil (On Site)"
"Mar - PB1232.34 - ANALISE NEGOCIOS AUTOMACAO - ALTA","PB1232.4 - [CW] PLS - Color Wheel System"
"Mar - PB1232.35 - ANALISE NEGOCIOS AUTOMACAO - ALTA","PB1232.5 - [UTE] PLS Ute Digital Brasil (On Site)"
"Mar - PB1232.36 - APP_PFS_GESTÃO TEAMCENTER","PB1232.13 - [TCM] Gestão de Workstation (Parte Industrial)"
"Mar - PB1232.37 - 0800022202-ENGINEERING DO BRASI-EM-","PB1232.5 - [UTE] PLS Ute Digital Brasil (On Site)"
"Mar - PB1232.38 - 0800022202-ENGINEERING DO BRASI-EM-","PB1232.5 - [UTE] PLS Ute Digital Brasil (On Site)"
"Mar - PB1232.39 - 0800022202-ENGINEERING DO BRASI-EM-","PB1232.5 - [UTE] PLS Ute Digital Brasil (On Site)"
"Mar - PB1232.40 - 0800022202-ENGINEERING DO BRASI-EM-","PB1232.5 - [UTE] PLS Ute Digital Brasil (On Site)"
"Mar - PB1232.41 - 0800028744-T-SYSTEMS DO BRASIL-EM-","PB1232.13 - [TCM] Gestão de Workstation (Parte Industrial)"
"Mar - PB1232.42 - 0800028744-T-SYSTEMS DO BRASIL-EM-","PB1232.13 - [TCM] Gestão de Workstation (Parte Industrial)"
"Mar - PB1232.43 - PROV.[OSS] AMS ORDER SLOTTING - LATAM 1/","PB1232.3 - [OSS] AMS Order Slotting - LATAM"
"Mar - PB1232.44 - PROV. ACCENTURE - [OSS] AMS ORDER SLOTTI","PB1232.3 - [OSS] AMS Order Slotting - LATAM"
"Mar - PB1232.45 - PROV. ENGINEERING  -APP_PFS__ANALISE NEG","PB1232.13 - [TCM] Gestão de Workstation (Parte Industrial)"
"Mar - PB1232.46 - PROV. REPLY - APP_PFS__ANALISE DE SISTEM","PB1232.13 - [TCM] Gestão de Workstation (Parte Industrial)"
"Mar - PB1232.47 - PROV. GTON - SISTEMA DE GESTÃO DE FERRAM","PB1232.11 - [SGF] AMS - Sistema de Gestão de Ferramentas"
"Mar - PB1232.48 - PROV. REPLY - MANUTENÇÃO SISTEMAS MANUFA","PB1232.2 - [SRS / PMS / SACM / SIC] AMS"
"Mar - PB1232.49 - PROV. STEFANINI - WORKSTATION CAX - REF.","PB1232.14 - [TCM] AMS CAD/PLM (Parte Industrial)"
"Mar - PB1232.50 - PROV. STEFANINI - SUPORTE ON SITE TEAMCE","PB1232.15 - [TCM] Suporte on site Teamcenter (Parte Industrial)"
"Mar - PB1232.51 - PROV. STEFANINI -  [TCM] AMS - PLM - REF","PB1232.7 - [TCM] AMS - PLM"
"Mar - PB1233.1 - PROV.ICT DESP FCA ITA JAN-DEZ 2018","PB1233.2 - AMS Sistemi di automazione"
"Mar - PB1233.2 - PROV.ICT DESP FCA ITA JAN-DEZ 2017","PB1233.2 - AMS Sistemi di automazione"
"Mar - PB1233.3 - PROV.ICT DESP FCA ITA JAN-DEZ 2016","PB1233.2 - AMS Sistemi di automazione"
"Mar - PB1233.4 - PROV.ICT DESP FCA ITA JAN-DEZ 2018","PB1233.2 - AMS Sistemi di automazione"
"Mar - PB1233.5 - TRANSFERENCIA CAMBIAL FGA ICT","PB1233.2 - AMS Sistemi di automazione"
"Mar - PB1233.6 - PROV.ICT DESP FCA ITA JAN-DEZ 2017","PB1233.2 - AMS Sistemi di automazione"
"Mar - PB1233.7 - PROV.ICT DESP FCA ITA JAN-DEZ 2016","PB1233.2 - AMS Sistemi di automazione"
"Mar - PB1235.1 - PROV. FÁCIL INFORMÁTICA - LICENCIAMENTO",""
"Mar - PB1235.2 - PROV. FÁCIL INFORMÁTICA - MANUTENÇÃO SOF",""
"Mar - PB1235.3 - PROV. FÁCIL INFORMÁTICA - MANUTENÇÃO SOF",""
"Mar - PB1238.1 - PROV.SUP TÉC E MANT AUTOLAB 2/12",""
"Mar - PB1238.2 - PROV.MANUTENÇÃO SOFTWARE AUTOLAB GESTÃO",""
"Mar - PB1238.3 - MANUTENÇÃO SW SAS - 9/12",""
"Mar - PB1239.1 - 0800036027-REPLY DO BRASIL SIST-EM-",""
"Mar - PB1239.2 - 0800036027-REPLY DO BRASIL SIST-EM-",""
"Mar - PB1239.3 - 0053700022 - SERVICOS PROFISSIONAIS-SET",""
"Mar - PB1239.4 - APP_PFS__ANALISTA SR",""
"Mar - PB1239.5 - APP_PFS__ANALISENEG. ALTA",""
"Mar - PB1239.6 - APP_PFS__ANALISE DE SISTEMAS - MÉDIA",""
"Mar - PB1239.7 - AMS QDA-9 - CALIBR INSTRUMENTOS  - 12/12",""
"Mar - PB1239.8 - CLOUD SERVICES - DEALERNET WORKFLOW - 8/",""
"Mar - PB1239.9 - TRANSF. ICT ACERTO REPLY CONTA CONTABIL",""
"Mar - PB1239.10 - TRANSF. ICT ACERTO REPLY CONTA CONTABIL",""
"Mar - PB1240.1 - PROV.ICT DESP FCA ITA JAN-DEZ 2018",""
"Mar - PB1240.2 - PROV.ICT DESP FCA ITA JAN-DEZ 2017",""
"Mar - PB1240.3 - PROV.ICT DESP FCA ITA JAN-DEZ 2016",""
"Mar - PB1240.4 - PROV.ICT DESP FCA ITA JAN-DEZ 2018",""
"Mar - PB1240.5 - TRANSFERENCIA CAMBIAL FGA ICT",""
"Mar - PB1240.6 - PROV.ICT DESP FCA ITA JAN-DEZ 2017",""
"Mar - PB1240.7 - PROV.ICT DESP FCA ITA JAN-DEZ 2016",""
"Mar - PB1241.1 - 0800000851-CH TECNOLOGIA LTDA E-EM-",""
"Mar - PB1241.2 - 0800000851-CH TECNOLOGIA LTDA E-EM-",""
"Mar - PB1241.3 - PROV. CH TECH - AMS  CONTROLE DE PONTO E",""
"Mar - PB1241.4 - PROV. CH TECH - MANUTENÇÃO DISPOSITIVO D",""
"Mar - PB1241.5 - PROV. CH TECH - PEÇAS DE REPOSIÇÃO DISPO",""
"Mar - PB1242.1 - PROV.MANUTENÇÕES EVOLUTIVAS RECURSOS HUM",""
"Mar - PB1243.1 - PROV. SENIOR - LICENÇA DE SW - VETOR RH",""
"Mar - PB1243.2 - PROV. SENIOR -  MANUTENÇÃO SOFTWARE VETO",""
"Mar - PB1244.1 - 0800002937-SENIOR SISTEMAS LTDA-EM-",""
"Mar - PB1244.2 - 0800002937-SENIOR SISTEMAS LTDA-EM-",""
"Mar - PB1244.3 - PROV. BHTEC - AMS INTERATIVA - JANEIRO E",""
"Mar - PB1244.4 - PROV. SENIOR - AMS VETOR RH - REF. JANEI",""
"Mar - PB1244.5 - APP_ASO_AMS_MANT INTERATIVA",""
"Mar - PB1244.6 - PROV. SENIOR - AMS VETOR RH - REF. JAN A",""
"Mar - PB1244.7 - PROV. SENIOR - AMS VETORH INCREMENTO NOV",""
"Mar - PB1245.1 - PROV.ICT DESP FCA ITA JAN-DEZ 2017",""
"Mar - PB1245.2 - PROV.ICT DESP FCA ITA JAN-DEZ 2016",""
"Mar - PB1245.3 - TRANSFERENCIA CAMBIAL FGA ICT",""
"Mar - PB1245.4 - PROV.ICT DESP FCA ITA JAN-DEZ 2017",""
"Mar - PB1245.5 - PROV.ICT DESP FCA ITA JAN-DEZ 2016",""
"Mar - PB1247.1 - PROV.MANUTENÇÕES EVOLUTIVAS SUPPLY CHAIN",""
"Mar - PB1248.1 - PROV.MANUTENÇÃO SW POWERDESIGNER 7/12",""
"Mar - PB1248.2 - PROV.ENGEMAN SUP E UPGRADE 2/12",""
"Mar - PB1248.3 - ENGEMAN SUPORTE E UPGRADE",""
"Mar - PB1248.4 - MANUTENÇÃO SOFTWARE ENGEMAN - 3/12",""
"Mar - PB1248.5 - PROV.MANUTENÇÃO SOFTWARE POWERDESIGNER (",""
"Mar - PB1248.6 - TRANSF. SOFTWARE ENGEMAN",""
"Mar - PB1248.7 - TRANSF. SOFTWARE ENGEMAN",""
"Mar - PB1249.1 - 0800036027-REPLY DO BRASIL SIST-EM-",""
"Mar - PB1249.2 - 0800036027-REPLY DO BRASIL SIST-EM-",""
"Mar - PB1249.3 - PROV. DI2S - SERVIÇOS DE TRANSMISSÃO DE",""
"Mar - PB1249.4 - PROV. DI2S - SERVIÇOS DE TRANSMISSÃO DE",""
"Mar - PB1249.5 - PROV. DI2S - SERVIÇOS DE TRANSMISSÃO DE",""
"Mar - PB1249.6 - PROV. REPLY - SERVIÇOS PAB DAMAGE - REF.",""
"Mar - PB1249.7 - PROV. REPLY - SERVIÇOS SAP (SD) - REF. F",""
"Mar - PB1249.8 - PROV. TATA CONSULTANCY(TCS) - AMS STARS",""
"Mar - PB1249.9 - APP_ASO_AMS_A M S-STARSELEEN",""
"Mar - PB1249.10 - APP_PFS__SAP MM",""
"Mar - PB1249.11 - APP_PFS__SERVIÇOS PAB DAMAGE",""
"Mar - PB1249.12 - APP_PFS__SAP SD",""
"Mar - PB1249.13 - APP_PFS__SERVIÇOS PAB DAMAGE",""
"Mar - PB1249.14 - APP_PFS__SERVIÇOS PAB DAMAGE",""
"Mar - PB1249.15 - APP_PFS__SAP SD",""
"Mar - PB1249.16 - APP_PFS__SAP SD",""
"Mar - PB1249.17 - APP_ASO_AMS_TRAFEGO CAD",""
"Mar - PB1249.18 - APP_ASO_AMS_TRAFEGO EDI",""
"Mar - PB1249.19 - APP_ASO_AMS_TRAFEGO CAD PREN",""
"Mar - PB1249.20 - 0800005233-DI2S-DADOS, INTEGRAC-EM-",""
"Mar - PB1249.21 - 0800005233-DI2S-DADOS, INTEGRAC-EM-",""
"Mar - PB1249.22 - 0800005233-DI2S-DADOS, INTEGRAC-EM-",""
"Mar - PB1249.23 - 0800005233-DI2S-DADOS, INTEGRAC-EM-",""
"Mar - PB1249.24 - 0800005233-DI2S-DADOS, INTEGRAC-EM-",""
"Mar - PB1249.25 - 0800005233-DI2S-DADOS, INTEGRAC-EM-",""
"Mar - PB1249.26 - PROV. REPLY - SERVIÇOS EDI - REF. MAR/18",""
"Mar - PB1250.1 - PROV.ICT DESP FCA ITA JAN-DEZ 2018",""
"Mar - PB1250.2 - PROV.ICT DESP FCA ITA JAN-DEZ 2017",""
"Mar - PB1250.3 - PROV.ICT DESP FCA ITA JAN-DEZ 2016",""
"Mar - PB1250.4 - PROV.ICT DESP FCA ITA JAN-DEZ 2018",""
"Mar - PB1250.5 - TRANSFERENCIA CAMBIAL FGA ICT",""
"Mar - PB1250.6 - PROV.ICT DESP FCA ITA JAN-DEZ 2017",""
"Mar - PB1250.7 - PROV.ICT DESP FCA ITA JAN-DEZ 2016",""
"Mar - PB1257.1 - PROV.MANUTENÇÕES EVOLUTIVAS ICT",""
"Mar - PB1259.1 - 0800004201-PROJECOES MULTIMIDIA-EM-",""
"Mar - PB1259.2 - 0800004201-PROJECOES MULTIMIDIA-EM-",""
"Mar - PB1259.3 - 0800004201-PROJECOES MULTIMIDIA-EM-",""
"Mar - PB1259.4 - 0800004201-PROJECOES MULTIMIDIA-EM-",""
"Mar - PB1259.5 - 0800031610-SQUADRA TECNOLOGIA S-EM-",""
"Mar - PB1259.6 - 0800031610-SQUADRA TECNOLOGIA S-EM-",""
"Mar - PB1259.7 - ICTL- GERENCIA DE PROJETOS ICT - MEDIA",""
"Mar - PB1259.8 - RESSARCIMENTO STEFANINI",""
"Mar - PB1259.9 - RESSARCIMENTO FLEET",""
"Mar - PB1259.10 - RESSARCIMENTO FLEET",""
"Mar - PB1259.11 - 0053700038 - OUTROS SERVICOS DE INFORMAT",""
"Mar - PB1259.12 - 0053700038 - OUTROS SERVICOS DE INFORMAT",""
"Mar - PB1259.13 - 0053700038 - OUTROS SERVICOS DE INFORMAT",""
"Mar - PB1259.14 - PROV. SENIOR -  REQUISITOS PARA IMPLEMEN",""
"Mar - PB1261.1 - PROV. DELOITTE - ELABORACAO CONTROLE SOX",""
"Mar - PB1261.2 - MANUTENÇÃO SW AUTOSEG - 8/12",""
"Mar - PB1261.3 - PROV. DELOITTE - ELABORACAO CONTROLE SOX",""
"Mar - PB1265.1 - PROV.MANUTENÇÕES EVOLUTIVAS BI",""
"Mar - PB1266.1 - 0800000816-INGRAM MICRO BRASIL-EM-",""
"Mar - PB1266.2 - 0800000816-INGRAM MICRO BRASIL-EM-",""
"Mar - PB1266.3 - PROV. INGRAM MICRO - LICENÇA TM1 - FEVER",""
"Mar - PB1266.4 - LICENÇA TM1",""
"Mar - PB1266.5 - LICENÇA TM1",""
"Mar - PB1266.6 - LICENÇA TM1",""
"Mar - PB1266.7 - LICENÇA TM1",""
"Mar - PB1266.8 - LICENÇA TM1",""
"Mar - PB1266.9 - 0800000816-INGRAM MICRO BRASIL-EM-",""
"Mar - PB1266.10 - 0800000816-INGRAM MICRO BRASIL-EM-",""
"Mar - PB1266.11 - MANUT. LINCENÇA QLIKVIEW - 4/12",""
"Mar - PB1266.12 - MANT SW ELA IBM  - 6/12",""
"Mar - PB1266.13 - PROV. INGRAM MICRO - SUBSCRIÇÃO IBM PLAN",""
"Mar - PB1267.1 - 0800034570-FORCEONE NEGOCIOS &-EM-",""
"Mar - PB1267.2 - 0800034570-FORCEONE NEGOCIOS &-EM-",""
"Mar - PB1267.3 - PROV. CORE SYSNESIS- SUPORTE E MANUTENÇÃ",""
"Mar - PB1267.4 - PROV. FORCE ONE - PROFESSIONAL SERVICES",""
"Mar - PB1267.5 - ICTL- ARQUITETURA BANCO DE DADOS - ALTA",""
"Mar - PB1267.6 - ICTL- GERENCIA DE PROJETOS ICT - ALTA",""
"Mar - PB1267.7 - APP_SFW_MAINTENANCE_MANUT. SIST. BI",""
"Mar - PB1267.8 - 0800017090-CORE SYNESIS LTDA-EM-",""
"Mar - PB1267.9 - 0800017090-CORE SYNESIS LTDA-EM-",""
"Mar - PB1267.10 - PROV. CORE SYSNESIS- SMART AMS RECOF - J",""
"Mar - PB1267.11 - PROV. CORE SYSNESIS- SMART AMS DW GARANT",""
"Mar - PB1267.12 - PROV. JDC - AMS IBM PLANNING ANALYTICS -",""
"Mar - PB1268.1 - PROV.ICT DESP FCA ITA JAN-DEZ 2018",""
"Mar - PB1268.2 - PROV.ICT DESP FCA ITA JAN-DEZ 2017",""
"Mar - PB1268.3 - PROV.ICT DESP FCA ITA JAN-DEZ 2016",""
"Mar - PB1268.4 - PROV.ICT DESP FCA ITA JAN-DEZ 2018",""
"Mar - PB1268.5 - TRANSFERENCIA CAMBIAL FGA ICT",""
"Mar - PB1268.6 - PROV.ICT DESP FCA ITA JAN-DEZ 2017",""
"Mar - PB1268.7 - PROV.ICT DESP FCA ITA JAN-DEZ 2016",""
"Mar - PB1272.1 - 0800034570-FORCEONE NEGOCIOS &-EM-",""
"Mar - PB1272.2 - 0800034570-FORCEONE NEGOCIOS &-EM-",""
"Mar - PB1272.3 - PROV. ACCENTURE - AMS SAP - JANEIRO E FE",""
"Mar - PB1272.4 - PROV. ACCENTURE - AMS SAP PLANTÕES",""
"Mar - PB1272.5 - PROV. FORCE ONE - AMS SAP SD - REF. JANE",""
"Mar - PB1272.6 - PROV. INVOICEWARE (KFBC) - GESTÃO MENSAL",""
"Mar - PB1272.7 - ICTL- ANALISE NEGOCIOS SAP - ALTA",""
"Mar - PB1272.8 - SERVIÇO DE SUPORTE",""
"Mar - PB1272.10 - 0053700013 - SERVIÇO MANUT EVOLUTIVA - S",""
"Mar - PB1272.11 - 0053700013 - SERVIÇO MANUT EVOLUTIVA - S",""
"Mar - PB1272.12 - 0053700013 - SERVIÇO MANUT EVOLUTIVA - S",""
"Mar - PB1272.13 - 0053700013 - SERVIÇO MANUT EVOLUTIVA - S",""
"Mar - PB1272.14 - 0800002936-STEFANINI CONSULTORI-EM-",""
"Mar - PB1272.15 - 0800002936-STEFANINI CONSULTORI-EM-",""
"Mar - PB1272.16 - PROV. ACCENTURE - AMS SAP  - JAN A MAR/1",""
"Mar - PB1272.17 - PROV. ACCENTURE - AMS SAP - PLANTÕES DIV",""
"Mar - PB1272.18 - PROV. FORCE ONE - AMS SAP SD - REF. JANE",""
"Mar - PB1272.19 - PROV. FORCE ONE - AMS SAP SD - REF. MARÇ",""
"Mar - PB1272.20 - PROV. INVOICEWARE (KFBC) - GESTÃO MENSAL",""
"Mar - PB1274.1 - PROV.ICT DESP FCA ITA JAN-DEZ 2018",""
"Mar - PB1274.2 - PROV.ICT DESP FCA ITA JAN-DEZ 2017",""
"Mar - PB1274.3 - PROV.ICT DESP FCA ITA JAN-DEZ 2016",""
"Mar - PB1274.4 - PROV.ICT DESP FCA ITA JAN-DEZ 2018",""
"Mar - PB1274.5 - TRANSFERENCIA CAMBIAL FGA ICT",""
"Mar - PB1274.6 - PROV.ICT DESP FCA ITA JAN-DEZ 2017",""
"Mar - PB1274.7 - PROV.ICT DESP FCA ITA JAN-DEZ 2016",""
"Mar - PB1275.1 - MANUTENÇÃO LICENÇAS MICROSOFT - 10/12",""
"Mar - PB1275.2 - MANUTENÇÃO LICENÇAS MICROSOFT - 10/12",""
"Mar - PB1276.1 - 0800002936-STEFANINI CONSULTORI-EM-",""
"Mar - PB1276.2 - 0800002936-STEFANINI CONSULTORI-EM-",""
"Mar - PB1276.3 - PROV. STEFANINI - INSTALL PC BETIM - REF",""
"Mar - PB1276.4 - EUS_EXS__FLEET",""
"Mar - PB1276.5 - RESSARCIMENTO FLEET",""
"Mar - PB1276.6 - RESSARCIMENTO FLEET",""
"Mar - PB1276.7 - RESSARCIMENTO FLEET",""
"Mar - PB1276.8 - RESSARCIMENTO FLEET",""
"Mar - PB1276.9 - PROV. STEFANINI - INSTALL PC BETIM - REF",""
"Mar - PB1277.1 - PROV. STEFANINI - SERVICE DESK - JANEIRO",""
"Mar - PB1277.2 - EUS_EXS__SERVICE DESK",""
"Mar - PB1277.3 - 0053700035 - SERVIÇO DE HELP DESK",""
"Mar - PB1278.1 - PROV.ICT DESP FCA ITA JAN-DEZ 2018",""
"Mar - PB1278.2 - PROV.ICT DESP FCA ITA JAN-DEZ 2017",""
"Mar - PB1278.3 - PROV.ICT DESP FCA ITA JAN-DEZ 2016",""
"Mar - PB1278.4 - PROV.ICT DESP FCA ITA JAN-DEZ 2018",""
"Mar - PB1278.5 - TRANSFERENCIA CAMBIAL FGA ICT",""
"Mar - PB1278.6 - PROV.ICT DESP FCA ITA JAN-DEZ 2017",""
"Mar - PB1278.7 - PROV.ICT DESP FCA ITA JAN-DEZ 2016",""
"Mar - PB1279.1 - 0800034570-FORCEONE NEGOCIOS &-EM-",""
"Mar - PB1279.2 - 0800034570-FORCEONE NEGOCIOS &-EM-",""
"Mar - PB1279.3 - PROV. ICT NFS PROFESSIONAL SERV. & PBX -",""
"Mar - PB1279.4 - PROV.GERENCIAMENTO PROFESSIONAL SERVICE",""
"Mar - PB1279.5 - 0054600012 - COMUNICACAO DE VOZ - SERVIC",""
"Mar - PB1279.6 - ICTL- ARQUITETURA TELECOM - ALTA",""
"Mar - PB1279.7 - ICTL- ARQUITETURA TELECOM - ALTA",""
"Mar - PB1279.8 - ICTL- ARQUITETURA TELECOM - ALTA",""
"Mar - PB1279.9 - TLC_PFS_PROF.SERVICES",""
"Mar - PB1279.10 - TLC_PFS_PROF.SERVICES",""
"Mar - PB1279.11 - TLC_PFS_PROF.SERVICES",""
"Mar - PB1279.12 - 0053700022 - SERVICOS PROFISSIONAIS-SET",""
"Mar - PB1279.13 - 0054600012 - COMUNICACAO DE VOZ - SERVIC",""
"Mar - PB1279.14 - MANUTENÇÃO CENTRAL TELEFÔNICA - 11/12",""
"Mar - PB1280.1 - PROV.LINK INTERNET BETIM HORTOLÂNDIA DAT",""
"Mar - PB1280.2 - PROV.LINK INTERNET BETIM - 2X200 MBPS _",""
"Mar - PB1280.3 - PROV.LINK INTERNET BETIM - 2X200 MBPS _",""
"Mar - PB1280.4 - TLC_WAN_PORT_INTERNET HORTO. PORT E ROTE",""
"Mar - PB1280.5 - TLC_WAN_PORT_INTERNET HORTO. PORT E ROTE",""
"Mar - PB1280.6 - TLC_WAN_PORT_INTERNET HORTO. PORT E ROTE",""
"Mar - PB1280.7 - TLC_WAN_PORT_LINK INTERNE BETIM",""
"Mar - PB1280.8 - TLC_WAN_MANAGEMENT_LINK INTERNE BETIM",""
"Mar - PB1280.9 - TLC_WAN_PORT_LINK INTERNE BETIM",""
"Mar - PB1280.10 - TLC_WAN_MANAGEMENT_LINK INTERNE BETIM",""
"Mar - PB1280.11 - TLC_WAN_PORT_LINK INTERNE BETIM",""
"Mar - PB1280.12 - TLC_WAN_MANAGEMENT_LINK INTERNE BETIM",""
"Mar - PB1280.13 - TLC_WAN_PORT_LINK INTERNE BETIM",""
"Mar - PB1280.14 - TLC_WAN_MANAGEMENT_LINK INTERNE BETIM",""
"Mar - PB1280.15 - TLC_WAN_PORT_LINK INTERNE BETIM",""
"Mar - PB1280.16 - TLC_WAN_MANAGEMENT_LINK INTERNE BETIM",""
"Mar - PB1280.17 - TLC_WAN_PORT_LINK INTERNE BETIM",""
"Mar - PB1280.18 - TLC_WAN_MANAGEMENT_LINK INTERNE BETIM",""
"Mar - PB1280.19 - TLC_WAN_PORT_LINK INTERNE BETIM",""
"Mar - PB1280.20 - TLC_WAN_PORT_LINK INTERNE BETIM",""
"Mar - PB1280.21 - TLC_WAN_MANAGEMENT_LINK INTERNE BETIM",""
"Mar - PB1280.22 - TLC_WAN_MANAGEMENT_LINK INTERNE BETIM",""
"Mar - PB1280.23 - TLC_WAN_MANAGEMENT_LINK INTERNE BETIM",""
"Mar - PB1280.24 - TLC_WAN_PORT_LINK INTERNE BETIM",""
"Mar - PB1280.25 - TLC_WAN_PORT_INTERNET HORTO. PORT E ROTE",""
"Mar - PB1280.26 - TLC_WAN_PORT_INTERNET HORTO. PORT E ROTE",""
"Mar - PB1280.27 - TLC_WAN_PORT_INTERNET HORTO. PORT E ROTE",""
"Mar - PB1280.28 - TLC_WAN_PORT_INTERNET HORTO. PORT E ROTE",""
"Mar - PB1280.29 - 0053700025 - SERVIÇO DE TRANSPORTE - INT",""
"Mar - PB1280.30 - 0053700025 - SERVIÇO DE TRANSPORTE - INT",""
"Mar - PB1280.31 - ICT WAN (25% ICMS) SERVIÇOS DE WAN",""
"Mar - PB1280.32 - ICT WAN (25% ICMS) SERVIÇOS DE WAN",""
"Mar - PB1280.33 - ICT WAN (25% ICMS) SERVIÇOS DE WAN",""
"Mar - PB1280.34 - ICT WAN (25% ICMS) SERVIÇOS DE WAN",""
"Mar - PB1280.35 - ICT WAN (25% ICMS) SERVIÇOS DE WAN",""
"Mar - PB1280.36 - ICT WAN (25% ICMS) SERVIÇOS DE WAN",""
"Mar - PB1280.37 - ENTRADA EM DUPLICIDADE",""
"Mar - PB1280.38 - ENTRADA EM DUPLICIDADE",""
"Mar - PB1280.39 - ENTRADA EM DUPLICIDADE",""
"Mar - PB1280.40 - 0053700025 - SERVIÇO DE TRANSPORTE - INT",""
"Mar - PB1280.41 - 0800015418-BT LATAM BRASIL LTDA-EM-",""
"Mar - PB1280.42 - 0800015418-BT LATAM BRASIL LTDA-EM-",""
"Mar - PB1281.1 - PROV. ICT NFS TELEFONIA FIXA",""
"Mar - PB1281.2 - PROV. ICT NFS VIVO",""
"Mar - PB1281.3 - PROV. VIVO - PABX NOVEMBRO / DEZEMBRO /",""
"Mar - PB1281.4 - PROV. VIVO - ROAMING INTERNACIONAL",""
"Mar - PB1281.5 - 0054600001 - DESPESA TELEFONIA FIXA",""
"Mar - PB1281.6 - 0054600001 - DESPESA TELEFONIA FIXA",""
"Mar - PB1281.7 - 0054600001 - DESPESA TELEFONIA FIXA",""
"Mar - PB1281.8 - 0054600001 - DESPESA TELEFONIA FIXA",""
"Mar - PB1281.9 - MINUTOS PARA SALA DE MEETME",""
"Mar - PB1281.10 - 0054600001 - DESPESA TELEFONIA FIXA",""
"Mar - PB1281.11 - 0054600001 - DESPESA TELEFONIA FIXA",""
"Mar - PB1281.12 - 0054600001 - DESPESA TELEFONIA FIXA",""
"Mar - PB1281.13 - 0054600001 - DESPESA TELEFONIA FIXA",""
"Mar - PB1281.14 - 0054600001 - DESPESA TELEFONIA FIXA",""
"Mar - PB1281.15 - 0054600001 - DESPESA TELEFONIA FIXA",""
"Mar - PB1281.16 - 0054600001 - DESPESA TELEFONIA FIXA",""
"Mar - PB1281.17 - 0054600001 - DESPESA TELEFONIA FIXA",""
"Mar - PB1281.18 - 0054600001 - DESPESA TELEFONIA FIXA",""
"Mar - PB1281.19 - 0054600001 - DESPESA TELEFONIA FIXA",""
"Mar - PB1281.20 - 0054600001 - DESPESA TELEFONIA FIXA",""
"Mar - PB1281.21 - 0054600001 - DESPESA TELEFONIA FIXA",""
"Mar - PB1281.22 - 0054600001 - DESPESA TELEFONIA FIXA",""
"Mar - PB1281.23 - 0054600001 - DESPESA TELEFONIA FIXA",""
"Mar - PB1281.24 - 0054600001 - DESPESA TELEFONIA FIXA",""
"Mar - PB1281.25 - 0054600001 - DESPESA TELEFONIA FIXA",""
"Mar - PB1281.26 - 0054600001 - DESPESA TELEFONIA FIXA",""
"Mar - PB1281.27 - 0054600002 - DESPESA TELEFONIA CELULAR",""
"Mar - PB1281.28 - 0054600001 - DESPESA TELEFONIA FIXA",""
"Mar - PB1281.29 - 0054600001 - DESPESA TELEFONIA FIXA",""
"Mar - PB1281.30 - 0054600001 - DESPESA TELEFONIA FIXA",""
"Mar - PB1281.31 - 0054600001 - DESPESA TELEFONIA FIXA",""
"Mar - PB1281.32 - 0054600001 - DESPESA TELEFONIA FIXA",""
"Mar - PB1281.33 - 0054600001 - DESPESA TELEFONIA FIXA",""
"Mar - PB1281.34 - 0054600001 - DESPESA TELEFONIA FIXA",""
"Mar - PB1281.35 - 0054600001 - DESPESA TELEFONIA FIXA",""
"Mar - PB1281.36 - 0054600001 - DESPESA TELEFONIA FIXA",""
"Mar - PB1281.37 - 0054600001 - DESPESA TELEFONIA FIXA",""
"Mar - PB1281.38 - 0054600001 - DESPESA TELEFONIA FIXA",""
"Mar - PB1281.39 - 0054600001 - DESPESA TELEFONIA FIXA",""
"Mar - PB1281.40 - 0054600001 - DESPESA TELEFONIA FIXA",""
"Mar - PB1281.41 - 0054600001 - DESPESA TELEFONIA FIXA",""
"Mar - PB1281.42 - 0054600001 - DESPESA TELEFONIA FIXA",""
"Mar - PB1281.43 - 0054600001 - DESPESA TELEFONIA FIXA",""
"Mar - PB1281.44 - 0054600001 - DESPESA TELEFONIA FIXA",""
"Mar - PB1281.45 - 0054600001 - DESPESA TELEFONIA FIXA",""
"Mar - PB1281.46 - ALOCAÇÃO TELEFON MO",""
"Mar - PB1281.47 - ALOCAÇÃO TELEFON MO",""
"Mar - PB1281.48 - TELEFONIA DE TERCEIROS NÃO RECUPERADA",""
"Mar - PB1281.49 - TELEFONIA DE TERCEIROS RECUPERADA",""
"Mar - PB1281.50 - TELEFONIA PARTICULAR RECUPERADA - FDB",""
"Mar - PB1281.51 - ALOCAÇÃO TELEFON FI",""
"Mar - PB1281.52 - ALOCAÇÃO TELEFON FI",""
"Mar - PB1281.53 - TELEFONIA DE TERCEIROS NÃO RECUPERADA",""
"Mar - PB1281.54 - ALOCAÇÃO MEETME",""
"Mar - PB1281.55 - ALOCAÇÃO TELEFON FI",""
"Mar - PB1281.56 - ALOCAÇÃO TELEFON FI",""
"Mar - PB1281.57 - TELEFONIA DE TERCEIROS NÃO RECUPERADA",""
"Mar - PB1281.58 - TELEFONIA DE TERCEIROS RECUPERADA",""
"Mar - PB1281.59 - TELEFONIA PARTICULAR RECUPERADA - FDB",""
"Mar - PB1281.60 - ALOCAÇÃO TELEFON FI",""
"Mar - PB1281.61 - ALOCAÇÃO TELEFON FI",""
